FID,start,Enumerator,Type_of_ag,Polygon_No,Transects,plant_name,plant_na_1,plant_na_2,is_it_new_,plant_DBH,plant_me_Height,plant_me_Canopy,photo_Whol,photo_Cano,photo_Flow,photo_Frui,photo_Trun,external_g,gps_Latitu,gps_Longit,gps_Altitu,gps_Accura,comments,meta_insta,SubmitterI,SubmitterN,Attachment
4779,2024-11-22T13:35:20.095+03:00,judy_akinyi,cropland_agroforestry,78,1,Rosegum,Eucalyptus,grandis,no,10,400,180,1732271797669.jpg,1732271805352.jpg,1732271814060.jpg,1732271821656.jpg,1732271836789.jpg, ,1.0561851,34.9108446,1859.9,4.72, ,uuid:d5aadf2f-8b5d-4adf-977b-55d5cf2b1ae2,616,Lacuna Data Collectors,5
4795,2024-11-22T13:47:32.900+03:00,judy_akinyi,cropland_agroforestry,78,1,Rosegum,Eucalyptus,grandis,no,8,500,150,1732272520892.jpg,1732272528028.jpg,1732272535265.jpg,1732272542176.jpg,1732272548746.jpg, ,1.0564551,34.9101322,1861,5, ,uuid:c48e2d0c-64ff-4059-81dd-457fb926c777,616,Lacuna Data Collectors,5
4800,2024-11-22T13:48:27.508+03:00,juliet_onditi,cropland_agroforestry,78,1,Rosegum,Eucalyptus,grandis,no,180,1800,30,1732272684099.jpg,1732272693570.jpg,1732272701457.jpg,1732272709770.jpg,1732272724708.jpg, ,1.05593,34.9096656,1877,4.9, ,uuid:3928f90a-70d9-4873-b0b0-508161c4796e,616,Lacuna Data Collectors,5
4804,2024-11-22T13:52:35.984+03:00,juliet_onditi,cropland_agroforestry,78,1,Rosegum,Eucalyptus,grandis,no,160,1600,25,1732272820133.jpg,1732272827003.jpg,1732272837577.jpg,1732272843428.jpg,1732272854649.jpg, ,1.0558981,34.9095452,1877.1,4.92, ,uuid:a0393a0f-afec-49c0-854f-c78f0fd44004,616,Lacuna Data Collectors,5
4794,2024-11-22T13:44:27.235+03:00,juliet_onditi,cropland_agroforestry,78,1,Rosegum,Eucalyptus,grandis,no,130,1500,20,1732272438197.jpg,1732272445187.jpg,1732272451927.jpg,1732272460145.jpg,1732272467548.jpg, ,1.0560453,34.9099561,1877,4.76, ,uuid:b31db92c-7528-4311-9221-0827c48cb6b1,616,Lacuna Data Collectors,5
3117,2024-08-22T13:59:58.585+03:00,henry_oindi,pasture_agroforestry,110,1,Rosewound,Dombeya,burgessiae,no,60,1300,600,1724324528446.jpg,1724324535357.jpg,1724324550268.jpg,1724324555817.jpg,1724324561143.jpg, ,-0.4596538,36.5041851,2448.5,4.86, ,uuid:50628f8d-fb02-4aca-add6-c3db91ef1870,616,Lacuna Data Collectors,5
3121,2024-08-23T10:49:54.697+03:00,roy_spenser,natural_forest_agroforestry,114,1,Rosewound,Dombeya,burgessiae,no,15,1000,500,1724399558804.jpg,1724399592909.jpg,1724399605709.jpg,1724399677149.jpg,1724399695267.jpg, ,0.046577,36.36895,2339,5, ,uuid:f483b9ce-405e-4734-a190-a62de2dd3bbb,616,Lacuna Data Collectors,5
3118,2024-08-23T10:39:37.787+03:00,henry_oindi,natural_forest_agroforestry,114,1,Rosewound,Dombeya,burgessiae,no,28,700,400,1724398834033.jpg,1724398844065.jpg,1724398855780.jpg,1724398863370.jpg,1724398869202.jpg, ,0.0460256,36.3690023,2326.8,4.983, ,uuid:8df0372f-c041-4bf3-904c-910d299d7fe3,616,Lacuna Data Collectors,5
3119,2024-08-23T10:41:55.324+03:00,henry_oindi,natural_forest_agroforestry,114,1,Rosewound,Dombeya,burgessiae,no,35,750,300,1724398973884.jpg,1724398983045.jpg,1724398998111.jpg,1724399009859.jpg,1724399016453.jpg, ,0.0460847,36.3690669,2326.9,4.5, ,uuid:746076b1-7b53-4e2d-997f-a7cad79b62cd,616,Lacuna Data Collectors,5
3120,2024-08-29T13:35:48.160+03:00,henry_oindi,pasture_agroforestry,120,4,Rosewound,Dombeya,burgessiae,no,30,660,300,1724927815132.jpg,1724927823168.jpg,1724927830121.jpg,1724927838122.jpg,1724927843508.jpg, ,-0.4585936,36.8591918,2256.6,4.46, ,uuid:bdf8eae9-d3ae-400f-ad9e-9396a85cf840,616,Lacuna Data Collectors,5
5146,2024-11-30T15:47:41.732+03:00,juliet_onditi,natural_forest_agroforestry,9,3,Rotheca,Rotheca,microphylla,no,6,300,100,1732970939566.jpg,1732970944933.jpg,1732970964940.jpg,1732970975441.jpg,1732970983402.jpg, ,-3.6201082,39.6748138,84.681,1.629, ,uuid:ef933a5a-b78e-4386-a0c1-e9488f86ea0d,616,Lacuna Data Collectors,5
5139,2024-11-30T15:35:48.799+03:00,juliet_onditi,natural_forest_agroforestry,9,3,Rotheca,Rotheca,microphylla,no,6,240,100,1732970233393.jpg,1732970243225.jpg,1732970253853.jpg,1732970261846.jpg,1732970272784.jpg, ,-3.6200756,39.6748058,94.854,0.879, ,uuid:000bd479-787b-49f5-a659-5d6fbe5ed9e7,616,Lacuna Data Collectors,5
5137,2024-11-30T15:28:47.705+03:00,juliet_onditi,natural_forest_agroforestry,9,3,Rotheca,Rotheca,microphylla,no,5,162,20,1732969806673.jpg,1732969821424.jpg,1732969829407.jpg,1732969849180.jpg,1732969854833.jpg, ,-3.6199722,39.6745566,91.083,0.914, ,uuid:e27c307a-d957-428e-a750-be49bf8021b3,616,Lacuna Data Collectors,5
4927,2024-11-28T13:22:30.399+03:00,henry_oindi,natural_forest_agroforestry,2,3,Round leaved teak,Pterocarpus,rotundifolius,no,30,400,210,1732789434036.jpg,1732789439183.jpg,1732789443584.jpg,1732789449638.jpg,1732789455032.jpg, ,-1.479158,39.684747,120.066,3.9, ,uuid:482af994-86d6-45fc-be2a-dc6262e16743,616,Lacuna Data Collectors,5
3125,2024-08-31T16:52:24.409+03:00,judy_akinyi,natural_forest_agroforestry,156,4,Salt bush,Atriplex,halimus,no,30,350,400,1725112401310.jpg,1725112408581.jpg,1725112415516.jpg,1725112424263.jpg,1725112430460.jpg, ,-0.8140712,37.2525817,1067.1,3.8, ,uuid:f7866f7b-732a-4c6e-96f0-cad53fd1f49f,616,Lacuna Data Collectors,5
3122,2024-08-31T16:16:22.840+03:00,judy_akinyi,natural_forest_agroforestry,156,4,Salt bush,Atriplex,halimus,no,20,350,400,1725110348195.jpg,1725110356578.jpg,1725110365002.jpg,1725110375523.jpg,1725110382904.jpg, ,-0.8141571,37.2530987,1082,4.95, ,uuid:c3117874-af94-46d0-9d9b-3ee6096ee8e9,616,Lacuna Data Collectors,5
3124,2024-08-31T16:34:15.395+03:00,judy_akinyi,natural_forest_agroforestry,156,4,Salt bush,Atriplex,halimus,no,10,300,400,1725111300018.jpg,1725111307452.jpg,1725111316515.jpg,1725111323075.jpg,1725111329612.jpg, ,-0.8141039,37.252815,1079.9,2.033, ,uuid:4b7e2e70-4422-4225-b437-7fe567f0df67,616,Lacuna Data Collectors,5
3123,2024-08-31T16:28:49.973+03:00,judy_akinyi,natural_forest_agroforestry,156,4,Salt bush,Atriplex,halimus,no,20,300,250,1725110987556.jpg,1725110993668.jpg,1725111001851.jpg,1725111008603.jpg,1725111015963.jpg, ,-0.8140988,37.2529738,1080.8,2.5, ,uuid:5ac57f11-d7b7-47db-8ffc-08c2242bb08e,616,Lacuna Data Collectors,5
5735,2024-12-05T17:37:45.110+03:00,judy_akinyi,pasture_agroforestry,24,3,Sand oak,Quercus,geminata,no,120,500,400,1733409520204.jpg,1733409532117.jpg,1733409595598.jpg,1733409575463.jpg,1733409708317.jpg, ,-4.1223263,39.3087171,223.985,2.81, ,uuid:d540ff23-9139-446d-9429-852889caaf04,616,Lacuna Data Collectors,5
4196,2024-11-19T14:34:12.164+03:00,sarah_mwangi,pasture_agroforestry,55,1,Satellite tree,Terminalia,mantaly,no,120,1300,700,1732016123478.jpg,1732016130514.jpg,1732016138533.jpg,1732016144133.jpg,1732016150413.jpg, ,0.1136257,34.6569284,1526.6,4.54, ,uuid:5c884703-233f-4c48-b87b-01ee6adf91ac,616,Lacuna Data Collectors,5
5581,2024-12-04T17:21:37.090+03:00,henry_oindi,cropland_agroforestry,13,3,Satellite tree,Terminalia,mantaly,no,40,1600,650,1733322276811.jpg,1733322283277.jpg,1733322293040.jpg,1733322306396.jpg,1733322311324.jpg, ,-3.9387829,39.6580343,26.469,1.004, ,uuid:271edf77-d383-4a47-99b9-377b9c83eba2,616,Lacuna Data Collectors,5
3825,2024-11-16T12:03:07.768+03:00,sarah_mwangi,cropland_agroforestry,40,1,Satellite tree,Terminalia,mantaly,no,45,650,330,1731747852626.jpg,1731747862358.jpg,1731747871000.jpg,1731747876782.jpg,1731747888212.jpg, ,-0.0873562,34.8339005,1145,4.716, ,uuid:f19ad3ae-cb49-413c-a515-b54a1073c143,616,Lacuna Data Collectors,5
3822,2024-11-16T11:57:46.521+03:00,sarah_mwangi,cropland_agroforestry,40,1,Satellite tree,Terminalia,mantaly,no,40,530,300,1731747520739.jpg,1731747535173.jpg,1731747544725.jpg,1731747555779.jpg,1731747568340.jpg, ,-0.0871263,34.8338202,1146.7,4.8, ,uuid:1176fa1c-bb06-4209-a06e-957dbf4b211a,616,Lacuna Data Collectors,5
5617,2024-12-04T17:36:40.650+03:00,juliet_onditi,cropland_agroforestry,13,3,Satellite tree,Terminalia,mantaly,no,10,600,100,1733323040144.jpg,1733323044932.jpg,1733323059570.jpg,1733323063723.jpg,1733323067617.jpg, ,-3.9391416,39.6581565,2.67,4.821, ,uuid:d0c65461-0852-47c9-9e4d-b215513170b7,616,Lacuna Data Collectors,5
5779,2024-12-06T16:25:39.190+03:00,juliet_onditi,cropland_agroforestry,26,3,Satellite tree,Terminalia,mantaly,no,50,1000,25,1733491693100.jpg,1733491698040.jpg,1733491707627.jpg,1733491724972.jpg,1733491744906.jpg, ,-4.3086823,39.4569348,106.67,0.808, ,uuid:5e0fe36b-bba8-4296-8da1-4e28ea715244,616,Lacuna Data Collectors,5
740,2024-07-20T12:22:07.835+03:00,sarah_mwangi,natural_forest_agroforestry,101,2,Sausagetree,kingelia,africana,yes,350,1800,2500,1721467447306.jpg,1721467458669.jpg,1721467466806.jpg,1721467475087.jpg,1721467485940.jpg, ,-3.4396469,37.6135084,713,4.96, ,uuid:a2d76cc7-691a-41eb-8674-8de313654ec2,616,Lacuna Data Collectors,5
739,2024-07-20T10:41:13.602+03:00,henry_oindi,natural_forest_agroforestry,102,2,Sausagetree,Kingelia,africana,no,40,800,600,1721461403962.jpg,1721461421457.jpg,1721461430134.jpg,1721461438188.jpg,1721461444348.jpg, ,-3.4433673,37.6120689,753.8,4.2, ,uuid:b95dee95-68ba-4fa4-80cb-2d93db536ce0,616,Lacuna Data Collectors,5
738,2024-07-22T13:36:05.440+03:00,henry_oindi,pasture_agroforestry,95,2,Sausagetree,Kigelia,africana,no,25,500,300,1721644633758.jpg,1721644642419.jpg,1721644654368.jpg,1721644662238.jpg,1721644670178.jpg, ,-3.1663568,37.7452597,1021.6,4.9, ,uuid:ca5ec07a-6dbf-4119-9fec-48e38e648589,616,Lacuna Data Collectors,5
687,2024-07-17T14:39:57.854+03:00,david_makori,natural_forest_agroforestry,81,4,scented eucalyptus,Eucalyptus,theodore,no,30,1700,450,1721216485882.jpg,1721216496907.jpg,1721216506745.jpg,1721216517146.jpg,1721216526635.jpg, ,-1.6343221,37.4445334,1865.9,4.816,planted forest,uuid:919057dd-9ca8-423f-a11e-a2938311220e,616,Lacuna Data Collectors,5
688,2024-07-17T14:47:38.672+03:00,david_makori,natural_forest_agroforestry,81,4,scented eucalyptus,Eucalyptus,theodore,no,21,2200,320,1721216926939.jpg,1721216937132.jpg,1721216945335.jpg,1721216952729.jpg,1721216959174.jpg, ,-1.6343699,37.4445271,1852.6,4.883, ,uuid:cff8f3fe-13f3-4b84-bc94-1ab7d40d4c9c,616,Lacuna Data Collectors,5
3426,2024-11-13T16:21:42.810+03:00,sarah_mwangi,pasture_agroforestry,33,2,Scented-pod acacia,Acacia,nilotica,no,65,650,830,1731504176467.jpg,1731504186397.jpg,1731504193695.jpg,1731504200526.jpg,1731504209209.jpg, ,-0.4427992,34.2377582,1120.1,4.95, ,uuid:d830aa98-e9b2-43c5-b902-bfe6b4c950e4,616,Lacuna Data Collectors,5
5576,2024-12-04T16:46:54.446+03:00,henry_oindi,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,34,700,600,1733320057987.jpg,1733320065091.jpg,1733320072302.jpg,1733320081819.jpg,1733320092313.jpg, ,-3.9214525,39.6683068,26.469,4.849, ,uuid:d4653027-8842-4359-916b-2a5b557d018a,616,Lacuna Data Collectors,5
3359,2024-11-12T14:27:08.400+03:00,judy_akinyi,pasture_agroforestry,46,1,Scented-pod acacia,Acacia,nilotica,no,45,1000,550,1731410874274.jpg,1731410880420.jpg,1731410887452.jpg,1731410894785.jpg,1731410901131.jpg, ,-0.2932143,34.9452315,1158.3,4.916, ,uuid:d2228592-ae00-41f1-bc3a-b1a6a69e5e54,616,Lacuna Data Collectors,5
3458,2024-11-13T17:12:06.084+03:00,david_makori,pasture_agroforestry,35,2,Scented-pod acacia,Acacia,nilotica,no,32,850,550,1731507173049.jpg,1731507180830.jpg,1731507193665.jpg,1731507203979.jpg,1731507215772.jpg, ,-0.5562666,34.3427868,1243.7,4.26, ,uuid:acf0f612-9406-4bd5-b49d-c955cde75c6e,616,Lacuna Data Collectors,5
5524,2024-12-04T16:21:46.422+03:00,david_makori,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,38,680,520,1733318549177.jpg,1733318556505.jpg,1733318566003.jpg,1733318571367.jpg,1733318582450.jpg, ,-3.9221109,39.6686863,33.58,1.15, ,uuid:b2b5e43b-e6bb-413d-8cf0-9a88676390e1,616,Lacuna Data Collectors,5
3456,2024-11-13T17:10:21.418+03:00,judy_akinyi,pasture_agroforestry,35,2,Scented-pod acacia,Acacia,nilotica,no,25,450,500,1731507090596.jpg,1731507096369.jpg,1731507103416.jpg,1731507109754.jpg,1731507116277.jpg, ,-0.5567697,34.3431024,1264.3,3.2, ,uuid:3e49d777-be2b-44c5-9c4f-c327492f4a58,616,Lacuna Data Collectors,5
3444,2024-11-13T16:40:19.344+03:00,sarah_mwangi,cropland_agroforestry,34,2,Scented-pod acacia,Acacia,nilotica,no,65,650,450,1731505333166.jpg,1731505339784.jpg,1731505347993.jpg,1731505355038.jpg,1731505360986.jpg, ,-0.4568764,34.2621037,1114.8,4, ,uuid:ef14ea21-7457-4e9f-802f-ff9567676cc6,616,Lacuna Data Collectors,5
3320,2024-11-12T13:16:13.450+03:00,judy_akinyi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,40,350,450,1731406657176.jpg,1731406663442.jpg,1731406670059.jpg,1731406676997.jpg,1731406684219.jpg, ,-0.1468841,35.032617,1208.8,5, ,uuid:d879938e-3fe1-4790-9265-4fdab2573ed1,616,Lacuna Data Collectors,5
5575,2024-12-04T16:49:01.123+03:00,sarah_mwangi,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,35,350,450,1733320174789.jpg,1733320180426.jpg,1733320196853.jpg,1733320202885.jpg,1733320208727.jpg, ,-3.9214239,39.6682792,25.075,0.988, ,uuid:477b2530-4174-467b-8643-a125c0c54f43,616,Lacuna Data Collectors,5
3454,2024-11-13T17:08:05.309+03:00,judy_akinyi,pasture_agroforestry,35,2,Scented-pod acacia,Acacia,nilotica,no,20,600,450,1731506958621.jpg,1731506967422.jpg,1731506977404.jpg,1731506983891.jpg,1731506989938.jpg, ,-0.5568177,34.3429297,1265,4, ,uuid:b74c0384-0dea-4fd9-b821-27421cdc3e8d,616,Lacuna Data Collectors,5
4960,2024-11-28T15:22:22.105+03:00,david_makori,natural_forest_agroforestry,1,3,Scented-pod acacia,Acacia,nilotica,no,12,260,420,1732796607082.jpg,1732796612427.jpg,1732796624470.jpg,1732796637631.jpg,1732796646442.jpg, ,-1.5582842,39.2570199,194.984,1.64, ,uuid:a35092c8-dac5-4478-bdb9-deacecab0e18,616,Lacuna Data Collectors,5
5652,2024-12-05T14:56:32.040+03:00,henry_oindi,pasture_agroforestry,22,3,Scented-pod acacia,Acacia,nilotica,no,48,730,400,1733399835812.jpg,1733399841996.jpg,1733399849221.jpg,1733399853952.jpg,1733399861834.jpg, ,-3.9997049,39.3982666,181.846,2.316, ,uuid:7d1a35af-8341-473a-b873-e2a6e6350ef9,616,Lacuna Data Collectors,5
3455,2024-11-13T17:08:46.716+03:00,sarah_mwangi,pasture_agroforestry,35,2,Scented-pod acacia,Acacia,nilotica,no,40,450,400,1731507064218.jpg,1731507073783.jpg,1731507080650.jpg,1731507088144.jpg,1731507093342.jpg, ,-0.5565234,34.3428295,1225.5,4.7, ,uuid:73986fa3-c99f-4505-b28c-9b8a27b487e0,616,Lacuna Data Collectors,5
5505,2024-12-04T15:35:14.095+03:00,henry_oindi,pasture_agroforestry,14,3,Scented-pod acacia,Acacia,nilotica,no,22,380,400,1733315758202.jpg,1733315762525.jpg,1733315787295.jpg,1733315792154.jpg,1733315796212.jpg, ,-3.9483129,39.685521,-0.907,1.224, ,uuid:9f81666b-7853-4f2f-834e-e6503247f947,616,Lacuna Data Collectors,5
3459,2024-11-13T17:12:20.897+03:00,judy_akinyi,pasture_agroforestry,35,2,Scented-pod acacia,Acacia,nilotica,no,20,600,400,1731507184782.jpg,1731507191224.jpg,1731507199008.jpg,1731507205701.jpg,1731507221398.jpg, ,-0.5566047,34.3429713,1263.7,4.66, ,uuid:e5699bea-9960-47ba-9f87-0c51b62350cd,616,Lacuna Data Collectors,5
5107,2024-11-29T18:10:40.667+03:00,judy_akinyi,natural_forest_agroforestry,5,3,Scented-pod acacia,Acacia,nilotica,no,15,300,400,1732893134004.jpg,1732893140473.jpg,1732893152875.jpg,1732893190531.jpg,1732893169691.jpg, ,-3.0970934,39.6500571,115.863,1.393, ,uuid:45e3771a-793c-4a42-bb4c-c9cece6f448c,616,Lacuna Data Collectors,5
5567,2024-12-04T16:42:40.259+03:00,david_makori,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,45,430,390,1733319833665.jpg,1733319838223.jpg,1733319847491.jpg,1733319851639.jpg,1733319861536.jpg, ,-3.9214243,39.6680914,45.714,1.03, ,uuid:dfb2b291-30b2-4f24-a469-a3a3dce26635,616,Lacuna Data Collectors,5
3357,2024-11-12T14:25:08.860+03:00,sarah_mwangi,pasture_agroforestry,46,1,Scented-pod acacia,Acacia,nilotica,no,60,900,350,1731410758945.jpg,1731410765802.jpg,1731410772366.jpg,1731410778966.jpg,1731410784197.jpg, ,-0.2932778,34.9452928,1149.9,4.733, ,uuid:a869d4bf-2a66-474a-9a4e-12bd3dec2268,616,Lacuna Data Collectors,5
3953,2024-11-16T17:04:29.652+03:00,henry_oindi,pasture_agroforestry,44,1,Scented-pod acacia,Acacia,nilotica,no,28,620,350,1731765901893.jpg,1731765908800.jpg,1731765916248.jpg,1731765923654.jpg,1731765931843.jpg, ,-0.1572239,34.971829,1117.5,4.62, ,uuid:9fc0d2c5-3ab2-4b26-bf0d-57a3cf727b0a,616,Lacuna Data Collectors,5
3400,2024-11-13T16:06:24.626+03:00,juliet_onditi,pasture_agroforestry,33,2,Scented-pod acacia,Acacia,nilotica,no,40,500,300,1731503230787.jpg,1731503237119.jpg,1731503245098.jpg,1731503251637.jpg,1731503275169.jpg, ,-0.4432047,34.2371285,1132.9,4.95, ,uuid:9c57a2a8-38f6-47e4-97d7-258d84193ab5,616,Lacuna Data Collectors,5
4819,2024-11-22T14:51:18.764+03:00,henry_oindi,cropland_agroforestry,76,1,Scented-pod acacia,Acacia,nilotica,no,18,400,300,1732276424159.jpg,1732276434892.jpg,1732276445140.jpg,1732276451581.jpg,1732276457072.jpg, ,1.1406272,34.8333809,1906.6,4.7, ,uuid:8a83dd01-2800-4875-bd24-0f282b0a7ee0,616,Lacuna Data Collectors,5
3467,2024-11-13T17:16:11.121+03:00,judy_akinyi,pasture_agroforestry,35,2,Scented-pod acacia,Acacia,nilotica,no,12,500,300,1731507411711.jpg,1731507422466.jpg,1731507434948.jpg,1731507442823.jpg,1731507449404.jpg, ,-0.5567969,34.3430567,1263.7,4.86, ,uuid:a7740122-737b-48c6-9203-239c5cfd5ff6,616,Lacuna Data Collectors,5
5553,2024-12-04T16:35:00.855+03:00,juliet_onditi,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,5,155,300,1733319398679.jpg,1733319405399.jpg,1733319413683.jpg,1733319419123.jpg,1733319425332.jpg, ,-3.9217393,39.6683386,32.595,1.917, ,uuid:26b9223d-7a9f-4fe1-9f44-bce5a123d550,616,Lacuna Data Collectors,5
5668,2024-12-05T15:09:26.518+03:00,juliet_onditi,pasture_agroforestry,22,3,Scented-pod acacia,Acacia,nilotica,no,5,120,300,1733400615386.jpg,1733400619702.jpg,1733400628092.jpg,1733400632044.jpg,1733400648572.jpg, ,-3.9995174,39.3984937,193.285,0.797, ,uuid:474aaf5f-31f5-4a82-8cd3-2790502ad258,616,Lacuna Data Collectors,5
5573,2024-12-04T16:47:23.426+03:00,david_makori,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,23,310,280,1733320105333.jpg,1733320110516.jpg,1733320119319.jpg,1733320124019.jpg,1733320129799.jpg, ,-3.9211837,39.6681975,46.521,2.078, ,uuid:759c4084-981f-442b-9b3e-017d5d335aa9,616,Lacuna Data Collectors,5
5662,2024-12-05T15:02:10.294+03:00,henry_oindi,pasture_agroforestry,22,3,Scented-pod acacia,Acacia,nilotica,no,32,540,260,1733400205745.jpg,1733400209464.jpg,1733400213997.jpg,1733400219491.jpg,1733400228275.jpg, ,-3.9995657,39.3984427,182.795,2.141, ,uuid:821a0dc3-965d-42ce-8fb7-6d1e9e71334b,616,Lacuna Data Collectors,5
3461,2024-11-13T17:14:25.836+03:00,juliet_onditi,pasture_agroforestry,35,2,Scented-pod acacia,Acacia,nilotica,no,60,770,250,1731507304623.jpg,1731507309796.jpg,1731507317037.jpg,1731507322667.jpg,1731507328939.jpg, ,-0.5567833,34.3432467,1268.8,4.9, ,uuid:2986c150-24b3-4e38-be11-000041ffa998,616,Lacuna Data Collectors,5
3445,2024-11-13T16:41:37.118+03:00,judy_akinyi,cropland_agroforestry,34,2,Scented-pod acacia,Acacia,nilotica,no,10,420,250,1731505343116.jpg,1731505354060.jpg,1731505359971.jpg,1731505365649.jpg,1731505397524.jpg, ,-0.4569443,34.2620371,1136.4,4.96, ,uuid:3cfd9d27-ab62-4da9-bdf1-216144aa53a9,616,Lacuna Data Collectors,5
5560,2024-12-04T16:39:00.126+03:00,david_makori,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,21,310,240,1733319592246.jpg,1733319598360.jpg,1733319606711.jpg,1733319611256.jpg,1733319615633.jpg, ,-3.9217691,39.668019,46.752,1.253, ,uuid:246106ce-3eb2-4f01-933c-462ed61b9241,616,Lacuna Data Collectors,5
5568,2024-12-04T16:42:35.417+03:00,sarah_mwangi,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,45,200,230,1733319781996.jpg,1733319788635.jpg,1733319798594.jpg,1733319806735.jpg,1733319819524.jpg, ,-3.9216502,39.6681001,38.264,0.976, ,uuid:ef6cf9d1-0f21-415d-8d02-fc5f6fd008d4,616,Lacuna Data Collectors,5
3323,2024-11-12T13:08:01.275+03:00,sarah_mwangi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,40,350,220,1731406117769.jpg,1731406125988.jpg,1731406138464.jpg,1731406144407.jpg,1731406150290.jpg, ,-0.1471103,35.0328018,1169.3,4.7, ,uuid:eecc0d23-95ef-4a10-9729-8d93247f22f3,616,Lacuna Data Collectors,5
5569,2024-12-04T16:44:59.824+03:00,sarah_mwangi,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,30,190,200,1733319925284.jpg,1733319931930.jpg,1733319938306.jpg,1733319943824.jpg,1733319948550.jpg, ,-3.9215494,39.6680875,41.006,1.639, ,uuid:b09b11e2-7e7a-411d-88d9-7d1517301b56,616,Lacuna Data Collectors,5
3319,2024-11-12T12:57:53.394+03:00,sarah_mwangi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,20,200,200,1731405541805.jpg,1731405548154.jpg,1731405558263.jpg,1731405563885.jpg,1731405570366.jpg, ,-0.1471788,35.0325837,1168,4.78, ,uuid:5614a74c-0a57-46b7-a9d4-8653d752f14f,616,Lacuna Data Collectors,5
5574,2024-12-04T16:47:16.930+03:00,judy_akinyi,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,18,100,200,1733320117907.jpg,1733320126843.jpg,1733320141222.jpg,1733320148346.jpg,1733320161000.jpg, ,-3.9216222,39.668187,18.617,0.958, ,uuid:9f0e6b82-a897-45a5-a7d1-b6932817121d,616,Lacuna Data Collectors,5
5664,2024-12-05T15:04:36.970+03:00,henry_oindi,pasture_agroforestry,22,3,Scented-pod acacia,Acacia,nilotica,no,13,450,200,1733400304581.jpg,1733400309252.jpg,1733400313727.jpg,1733400318409.jpg,1733400325037.jpg, ,-3.9996008,39.3985359,160.317,1.592, ,uuid:5fa2714f-ade3-4baa-81e2-304116b54c29,616,Lacuna Data Collectors,5
5564,2024-12-04T16:40:50.203+03:00,david_makori,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,19,280,190,1733319700699.jpg,1733319705717.jpg,1733319716297.jpg,1733319753652.jpg,1733319726421.jpg, ,-3.9218062,39.6680385,44.68,0.846, ,uuid:34a5ac1a-32da-4baa-b720-be675a0b11cc,616,Lacuna Data Collectors,5
5572,2024-12-04T16:46:46.108+03:00,sarah_mwangi,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,30,180,150,1733320051938.jpg,1733320076275.jpg,1733320089035.jpg,1733320108212.jpg,1733320112198.jpg, ,-3.921544,39.6680699,40.631,1.28, ,uuid:8b3ece50-21fd-441e-801f-782e298ce2ab,616,Lacuna Data Collectors,5
3465,2024-11-13T17:15:43.155+03:00,juliet_onditi,pasture_agroforestry,35,2,Scented-pod acacia,Acacia,nilotica,no,25,680,130,1731507388056.jpg,1731507393567.jpg,1731507400618.jpg,1731507407522.jpg,1731507415175.jpg, ,-0.55656,34.3434633,1269.6,4.2, ,uuid:be5e833f-b600-44d4-9532-81bd13226ddc,616,Lacuna Data Collectors,5
5509,2024-12-04T15:36:03.712+03:00,sarah_mwangi,pasture_agroforestry,14,3,Scented-pod acacia,Acacia,nilotica,no,35,150,128,1733315802201.jpg,1733315811013.jpg,1733315822032.jpg,1733315826085.jpg,1733315831370.jpg, ,-3.9482121,39.6858208,-1.446,4.966, ,uuid:57d83dc3-7153-41a0-8017-3632ecc20d5c,616,Lacuna Data Collectors,5
5503,2024-12-04T15:34:42.355+03:00,sarah_mwangi,pasture_agroforestry,14,3,Scented-pod acacia,Acacia,nilotica,no,30,190,110,1733315710713.jpg,1733315717360.jpg,1733315736532.jpg,1733315741505.jpg,1733315745330.jpg, ,-3.9484849,39.6849253,9.066,4.879, ,uuid:99cb1cbb-9559-432f-8cb4-be9c314aeb11,616,Lacuna Data Collectors,5
3324,2024-11-12T13:14:57.372+03:00,juliet_onditi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,8,200,100,1731406550136.jpg,1731406560315.jpg,1731406568407.jpg,1731406575051.jpg,1731406581370.jpg, ,-0.1471377,35.0326963,1190.8,4.5, ,uuid:9e32a598-f7a1-4964-bee6-fd1805cb89f4,616,Lacuna Data Collectors,5
